Priority,Done,Module,Entity,Type,Full_Name,Source
,,sage.calculus.transforms.fft,FFT,function,sage.calculus.transforms.fft.FFT,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/transforms/fft.pyx#L29
,,sage.calculus.transforms.fft,FastFourierTransform,function,sage.calculus.transforms.fft.FastFourierTransform,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/transforms/fft.pyx#L29
,,sage.calculus.transforms.fft,FastFourierTransform_base,class,sage.calculus.transforms.fft.FastFourierTransform_base,
,,sage.calculus.transforms.fft,FastFourierTransform_complex,class,sage.calculus.transforms.fft.FastFourierTransform_complex,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/transforms/fft.pyx#L85
,,sage.calculus.transforms.fft,FourierTransform_complex,class,sage.calculus.transforms.fft.FourierTransform_complex,
,,sage.calculus.transforms.fft,FourierTransform_real,class,sage.calculus.transforms.fft.FourierTransform_real,
,,sage.calculus.transforms.fft,fft,module,sage.calculus.transforms.fft,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/transforms/fft.pyx#L29
,,sage.calculus.var,clear_vars,function,sage.calculus.var.clear_vars,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/var.pyx#L362
,,sage.calculus.var,function,function,sage.calculus.var.function,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/var.pyx#L133
,,sage.calculus.var,var,module,sage.calculus.var,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/var.pyx#L362
,,sage.calculus.var,var,function,sage.calculus.var.var,https://github.com/sagemath/sage/blob/develop/src/sage/calculus/var.pyx#L10
,,sage.calculus.wester,wester,module,sage.calculus.wester,
,,sage.categories.fields,ElementMethods,class,sage.categories.fields.ElementMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L652
,,sage.categories.fields,Fields,class,sage.categories.fields.Fields,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L27
,,sage.categories.fields,ParentMethods,class,sage.categories.fields.ParentMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L194
,,sage.categories.fields,fields,module,sage.categories.fields,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L27
,,sage.categories.groups,CartesianProducts,class,sage.categories.groups.CartesianProducts,https://github.com/sagemath/sage/blob/develop/src/sage/categories/groups.py#L548
,,sage.categories.groups,Commutative,class,sage.categories.groups.Commutative,https://github.com/sagemath/sage/blob/develop/src/sage/categories/groups.py#L496
,,sage.categories.groups,ElementMethods,class,sage.categories.groups.ElementMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/groups.py#L454
,,sage.categories.groups,Groups,class,sage.categories.groups.Groups,https://github.com/sagemath/sage/blob/develop/src/sage/categories/groups.py#L24
,,sage.categories.groups,ParentMethods,class,sage.categories.groups.ParentMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/groups.py#L573
,,sage.categories.groups,Topological,class,sage.categories.groups.Topological,https://github.com/sagemath/sage/blob/develop/src/sage/categories/groups.py#L655
,,sage.categories.groups,groups,module,sage.categories.groups,https://github.com/sagemath/sage/blob/develop/src/sage/categories/groups.py#L24
,,sage.categories.modules,CartesianProducts,class,sage.categories.modules.CartesianProducts,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L835
,,sage.categories.modules,ElementMethods,class,sage.categories.modules.ElementMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L918
,,sage.categories.modules,Endset,class,sage.categories.modules.Endset,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L813
,,sage.categories.modules,FiniteDimensional,class,sage.categories.modules.FiniteDimensional,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L515
,,sage.categories.modules,FinitelyPresented,class,sage.categories.modules.FinitelyPresented,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L564
,,sage.categories.modules,Homsets,class,sage.categories.modules.Homsets,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L724
,,sage.categories.modules,Modules,class,sage.categories.modules.Modules,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L34
,,sage.categories.modules,ParentMethods,class,sage.categories.modules.ParentMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L860
,,sage.categories.modules,SubcategoryMethods,class,sage.categories.modules.SubcategoryMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L199
,,sage.categories.modules,TensorProducts,class,sage.categories.modules.TensorProducts,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L547
,,sage.categories.modules,modules,module,sage.categories.modules,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules.py#L34
,,sage.categories.modules_with_basis,CartesianProducts,class,sage.categories.modules_with_basis.CartesianProducts,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L2547
,,sage.categories.modules_with_basis,DualObjects,class,sage.categories.modules_with_basis.DualObjects,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L2753
,,sage.categories.modules_with_basis,ElementMethods,class,sage.categories.modules_with_basis.ElementMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L1441
,,sage.categories.modules_with_basis,Homsets,class,sage.categories.modules_with_basis.Homsets,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L2429
,,sage.categories.modules_with_basis,ModulesWithBasis,class,sage.categories.modules_with_basis.ModulesWithBasis,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L45
,,sage.categories.modules_with_basis,MorphismMethods,class,sage.categories.modules_with_basis.MorphismMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L2500
,,sage.categories.modules_with_basis,ParentMethods,class,sage.categories.modules_with_basis.ParentMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L2566
,,sage.categories.modules_with_basis,TensorProducts,class,sage.categories.modules_with_basis.TensorProducts,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L2592
,,sage.categories.modules_with_basis,modules_with_basis,module,sage.categories.modules_with_basis,https://github.com/sagemath/sage/blob/develop/src/sage/categories/modules_with_basis.py#L45
,,sage.categories.rings,ElementMethods,class,sage.categories.rings.ElementMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/rings.py#L1598
,,sage.categories.rings,MorphismMethods,class,sage.categories.rings.MorphismMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/rings.py#L66
,,sage.categories.rings,ParentMethods,class,sage.categories.rings.ParentMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/rings.py#L317
,,sage.categories.rings,Rings,class,sage.categories.rings.Rings,https://github.com/sagemath/sage/blob/develop/src/sage/categories/rings.py#L27
,,sage.categories.rings,SubcategoryMethods,class,sage.categories.rings.SubcategoryMethods,https://github.com/sagemath/sage/blob/develop/src/sage/categories/rings.py#L266
,,sage.categories.rings,rings,module,sage.categories.rings,https://github.com/sagemath/sage/blob/develop/src/sage/categories/rings.py#L27
,,sage.functions.exp_integral,Function_cos_integral,class,sage.functions.exp_integral.Function_cos_integral,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L882
,,sage.functions.exp_integral,Function_cosh_integral,class,sage.functions.exp_integral.Function_cosh_integral,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L1168
,,sage.functions.exp_integral,Function_exp_integral,class,sage.functions.exp_integral.Function_exp_integral,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L1302
,,sage.functions.exp_integral,Function_exp_integral_e,class,sage.functions.exp_integral.Function_exp_integral_e,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L72
,,sage.functions.exp_integral,Function_exp_integral_e1,class,sage.functions.exp_integral.Function_exp_integral_e1,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L263
,,sage.functions.exp_integral,Function_log_integral,class,sage.functions.exp_integral.Function_log_integral,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L370
,,sage.functions.exp_integral,Function_log_integral_offset,class,sage.functions.exp_integral.Function_log_integral_offset,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L499
,,sage.functions.exp_integral,Function_sin_integral,class,sage.functions.exp_integral.Function_sin_integral,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L691
,,sage.functions.exp_integral,Function_sinh_integral,class,sage.functions.exp_integral.Function_sinh_integral,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L1021
,,sage.functions.exp_integral,exp_integral,module,sage.functions.exp_integral,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L882
,,sage.functions.exp_integral,exponential_integral_1,function,sage.functions.exp_integral.exponential_integral_1,https://github.com/sagemath/sage/blob/develop/src/sage/functions/exp_integral.py#L1412
,,sage.functions.hyperbolic,Function_arccosh,class,sage.functions.hyperbolic.Function_arccosh,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L432
,,sage.functions.hyperbolic,Function_arccoth,class,sage.functions.hyperbolic.Function_arccoth,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L584
,,sage.functions.hyperbolic,Function_arccsch,class,sage.functions.hyperbolic.Function_arccsch,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L694
,,sage.functions.hyperbolic,Function_arcsech,class,sage.functions.hyperbolic.Function_arcsech,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L646
,,sage.functions.hyperbolic,Function_arcsinh,class,sage.functions.hyperbolic.Function_arcsinh,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L369
,,sage.functions.hyperbolic,Function_arctanh,class,sage.functions.hyperbolic.Function_arctanh,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L523
,,sage.functions.hyperbolic,Function_cosh,class,sage.functions.hyperbolic.Function_cosh,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L87
,,sage.functions.hyperbolic,Function_coth,class,sage.functions.hyperbolic.Function_coth,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L193
,,sage.functions.hyperbolic,Function_csch,class,sage.functions.hyperbolic.Function_csch,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L309
,,sage.functions.hyperbolic,Function_sech,class,sage.functions.hyperbolic.Function_sech,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L252
,,sage.functions.hyperbolic,Function_sinh,class,sage.functions.hyperbolic.Function_sinh,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L49
,,sage.functions.hyperbolic,Function_tanh,class,sage.functions.hyperbolic.Function_tanh,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L125
,,sage.functions.hyperbolic,hyperbolic,module,sage.functions.hyperbolic,https://github.com/sagemath/sage/blob/develop/src/sage/functions/hyperbolic.py#L432
,,sage.functions.log,Function_dilog,class,sage.functions.log.Function_dilog,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L449
,,sage.functions.log,Function_exp,class,sage.functions.log.Function_exp,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L41
,,sage.functions.log,Function_exp_polar,class,sage.functions.log.Function_exp_polar,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L916
,,sage.functions.log,Function_harmonic_number,class,sage.functions.log.Function_harmonic_number,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L1306
,,sage.functions.log,Function_harmonic_number_generalized,class,sage.functions.log.Function_harmonic_number_generalized,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L1027
,,sage.functions.log,Function_lambert_w,class,sage.functions.log.Function_lambert_w,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L564
,,sage.functions.log,Function_log1,class,sage.functions.log.Function_log1,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L184
,,sage.functions.log,Function_log2,class,sage.functions.log.Function_log2,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L266
,,sage.functions.log,Function_polylog,class,sage.functions.log.Function_polylog,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L301
,,sage.functions.log,log,module,sage.functions.log,https://github.com/sagemath/sage/blob/develop/src/sage/functions/log.py#L449
,,sage.functions.other,Function_Order,class,sage.functions.other.Function_Order,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L641
,,sage.functions.other,Function_abs,class,sage.functions.other.Function_abs,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L42
,,sage.functions.other,Function_arg,class,sage.functions.other.Function_arg,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L964
,,sage.functions.other,Function_binomial,class,sage.functions.other.Function_binomial,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L1567
,,sage.functions.other,Function_cases,class,sage.functions.other.Function_cases,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L2006
,,sage.functions.other,Function_ceil,class,sage.functions.other.Function_ceil,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L300
,,sage.functions.other,Function_conjugate,class,sage.functions.other.Function_conjugate,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L1283
,,sage.functions.other,Function_crootof,class,sage.functions.other.Function_crootof,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L2126
,,sage.functions.other,Function_elementof,class,sage.functions.other.Function_elementof,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L2219
,,sage.functions.other,Function_factorial,class,sage.functions.other.Function_factorial,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L1372
,,sage.functions.other,Function_floor,class,sage.functions.other.Function_floor,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L473
,,sage.functions.other,Function_frac,class,sage.functions.other.Function_frac,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L706
,,sage.functions.other,Function_imag_part,class,sage.functions.other.Function_imag_part,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L1216
,,sage.functions.other,Function_limit,class,sage.functions.other.Function_limit,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L1900
,,sage.functions.other,Function_prod,class,sage.functions.other.Function_prod,https://github.com/sagemath/sage/blob/develop/src/sage/functions/other.py#L1835
